,SId,PolicyActivityId,PolicyNumber,VehicleId,EffectiveDate,ExpirationDate,TransactionDate,OldVehicleId,VehicleActivityCode,IIESFlag,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
0,20210424000011589,Q0000170,20CAT00112 ,605,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
1,20210424000011589,Q0000170,20CAT00112 ,606,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
2,20210424000011589,Q0000170,20CAT00112 ,607,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
3,20210424000011589,Q0000170,20CAT00112 ,608,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
4,20210424000011589,Q0000170,20CAT00112 ,609,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
5,20210424000011589,Q0000170,20CAT00112 ,610,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
6,20210424000011589,Q0000170,20CAT00112 ,611,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
7,20210424000011589,Q0000170,20CAT00112 ,612,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
8,20210424000011589,Q0000170,20CAT00112 ,613,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
9,20210424000011589,Q0000170,20CAT00112 ,614,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
10,20210424000011589,Q0000170,20CAT00112 ,615,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
11,20210424000011589,Q0000170,20CAT00112 ,616,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
12,20210424000011589,Q0000170,20CAT00112 ,617,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
13,20210424000011589,Q0000170,20CAT00112 ,618,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
14,20210424000011589,Q0000170,20CAT00112 ,619,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
15,20210424000011589,Q0000170,20CAT00112 ,620,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
16,20210424000011589,Q0000170,20CAT00112 ,621,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
17,20210424000011589,Q0000170,20CAT00112 ,623,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
18,20210424000011589,Q0000170,20CAT00112 ,624,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
19,20210424000011589,Q0000170,20CAT00112 ,625,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
20,20210424000011589,Q0000170,20CAT00112 ,626,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
21,20210424000011589,Q0000170,20CAT00112 ,627,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
22,20210424000011589,Q0000170,20CAT00112 ,628,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
23,20210424000011589,Q0000170,20CAT00112 ,629,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
24,20210424000011589,Q0000170,20CAT00112 ,630,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
25,20210424000011589,Q0000170,20CAT00112 ,631,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
26,20210424000011589,Q0000170,20CAT00112 ,632,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
27,20210424000011589,Q0000170,20CAT00112 ,633,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
28,20210424000011589,Q0000170,20CAT00112 ,634,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
29,20210424000011589,Q0000170,20CAT00112 ,635,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
30,20210424000011589,Q0000170,20CAT00112 ,636,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
31,20210424000011589,Q0000170,20CAT00112 ,637,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
32,20210424000011589,Q0000170,20CAT00112 ,638,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
33,20210424000011589,Q0000170,20CAT00112 ,639,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
34,20210424000011589,Q0000170,20CAT00112 ,640,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
35,20210424000011589,Q0000170,20CAT00112 ,641,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
36,20210424000011589,Q0000170,20CAT00112 ,742,2020-11-05 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
37,20210424000011589,Q0000170,20CAT00112 ,743,2020-11-05 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
38,20210424000011589,Q0000170,20CAT00112 ,744,2020-11-05 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
39,20210424000011589,Q0000170,20CAT00112 ,745,2020-11-05 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
40,20210424000011589,Q0000170,20CAT00112 ,748,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
41,20210424000011589,Q0000170,20CAT00112 ,749,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
42,20210424000011589,Q0000170,20CAT00112 ,750,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
43,20210424000011589,Q0000170,20CAT00112 ,751,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
44,20210424000011589,Q0000170,20CAT00112 ,752,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
45,20210424000011589,Q0000170,20CAT00112 ,753,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
46,20210424000011589,Q0000170,20CAT00112 ,754,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
47,20210424000011589,Q0000170,20CAT00112 ,755,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
48,20210424000011589,Q0000170,20CAT00112 ,756,2020-11-20 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
49,20210424000011589,Q0000170,20CAT00112 ,767,2020-11-23 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
50,20210424000011589,Q0000170,20CAT00112 ,781,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
51,20210424000011589,Q0000170,20CAT00112 ,782,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
52,20210424000011589,Q0000170,20CAT00112 ,783,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
53,20210424000011589,Q0000170,20CAT00112 ,784,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
54,20210424000011589,Q0000170,20CAT00112 ,785,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
55,20210424000011589,Q0000170,20CAT00112 ,786,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
56,20210424000011589,Q0000170,20CAT00112 ,787,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
57,20210424000011589,Q0000170,20CAT00112 ,788,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
58,20210424000011589,Q0000170,20CAT00112 ,789,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
59,20210424000011589,Q0000170,20CAT00112 ,790,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
60,20210424000011589,Q0000170,20CAT00112 ,791,2020-11-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
61,20210424000011589,Q0000170,20CAT00112 ,792,2020-12-09 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
62,20210424000011589,Q0000170,20CAT00112 ,793,2020-12-09 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
63,20210424000011589,Q0000170,20CAT00112 ,800,2020-12-11 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
64,20210424000011589,Q0000170,20CAT00112 ,804,2020-12-16 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
65,20210424000011589,Q0000170,20CAT00112 ,808,2020-12-21 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
66,20210424000011589,Q0000170,20CAT00112 ,819,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
67,20210424000011589,Q0000170,20CAT00112 ,820,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
68,20210424000011589,Q0000170,20CAT00112 ,821,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
69,20210424000011589,Q0000170,20CAT00112 ,822,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
70,20210424000011589,Q0000170,20CAT00112 ,823,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
71,20210424000011589,Q0000170,20CAT00112 ,824,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
72,20210424000011589,Q0000170,20CAT00112 ,825,2020-12-30 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
73,20210424000011589,Q0000170,20CAT00112 ,826,2020-12-31 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
74,20210424000011589,Q0000170,20CAT00112 ,827,2020-12-31 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
75,20210424000011589,Q0000170,20CAT00112 ,828,2021-01-04 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
76,20210424000011589,Q0000170,20CAT00112 ,829,2021-01-04 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
77,20210424000011589,Q0000170,20CAT00112 ,831,2021-01-05 00:00:00,2021-10-16 00:00:00,2021-02-02,,EDIT,False,Administrator,2021-04-24 02:36:24.627,Administrator,2021-04-24 02:36:24.627
78,20210424000012164,Q0000170,20CAT00112 ,833,2021-02-09 00:00:00,2021-10-16 00:00:00,2021-02-09,,ADD,True,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
79,20210424000012164,Q0000170,20CAT00112 ,344,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
80,20210424000012164,Q0000170,20CAT00112 ,349,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
81,20210424000012164,Q0000170,20CAT00112 ,350,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
82,20210424000012164,Q0000170,20CAT00112 ,351,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
83,20210424000012164,Q0000170,20CAT00112 ,352,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
84,20210424000012164,Q0000170,20CAT00112 ,353,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
85,20210424000012164,Q0000170,20CAT00112 ,354,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
86,20210424000012164,Q0000170,20CAT00112 ,361,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
87,20210424000012164,Q0000170,20CAT00112 ,363,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
88,20210424000012164,Q0000170,20CAT00112 ,366,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
89,20210424000012164,Q0000170,20CAT00112 ,369,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
90,20210424000012164,Q0000170,20CAT00112 ,376,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
91,20210424000012164,Q0000170,20CAT00112 ,379,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
92,20210424000012164,Q0000170,20CAT00112 ,603,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
93,20210424000012164,Q0000170,20CAT00112 ,604,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
94,20210424000012164,Q0000170,20CAT00112 ,605,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
95,20210424000012164,Q0000170,20CAT00112 ,606,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
96,20210424000012164,Q0000170,20CAT00112 ,607,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
97,20210424000012164,Q0000170,20CAT00112 ,608,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
98,20210424000012164,Q0000170,20CAT00112 ,609,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
99,20210424000012164,Q0000170,20CAT00112 ,610,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
100,20210424000012164,Q0000170,20CAT00112 ,611,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
101,20210424000012164,Q0000170,20CAT00112 ,612,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
102,20210424000012164,Q0000170,20CAT00112 ,613,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
103,20210424000012164,Q0000170,20CAT00112 ,614,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
104,20210424000012164,Q0000170,20CAT00112 ,615,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
105,20210424000012164,Q0000170,20CAT00112 ,616,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-09,,EDIT,False,Administrator,2021-04-24 04:54:03.550,Administrator,2021-04-24 04:54:03.550
106,20210424000011781,Q0000170,20CAT00112 ,344,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
107,20210424000011781,Q0000170,20CAT00112 ,349,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
108,20210424000011781,Q0000170,20CAT00112 ,350,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
109,20210424000011781,Q0000170,20CAT00112 ,351,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
110,20210424000011781,Q0000170,20CAT00112 ,352,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
111,20210424000011781,Q0000170,20CAT00112 ,353,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
112,20210424000011781,Q0000170,20CAT00112 ,354,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
113,20210424000011781,Q0000170,20CAT00112 ,361,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
114,20210424000011781,Q0000170,20CAT00112 ,363,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
115,20210424000011781,Q0000170,20CAT00112 ,366,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
116,20210424000011781,Q0000170,20CAT00112 ,369,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
117,20210424000011781,Q0000170,20CAT00112 ,376,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
118,20210424000011781,Q0000170,20CAT00112 ,379,2020-10-16 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
119,20210424000011781,Q0000170,20CAT00112 ,603,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
120,20210424000011781,Q0000170,20CAT00112 ,604,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
121,20210424000011781,Q0000170,20CAT00112 ,605,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
122,20210424000011781,Q0000170,20CAT00112 ,606,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
123,20210424000011781,Q0000170,20CAT00112 ,607,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
124,20210424000011781,Q0000170,20CAT00112 ,608,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
125,20210424000011781,Q0000170,20CAT00112 ,609,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
126,20210424000011781,Q0000170,20CAT00112 ,610,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
127,20210424000011781,Q0000170,20CAT00112 ,611,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
128,20210424000011781,Q0000170,20CAT00112 ,612,2020-10-25 00:00:00,2021-10-16 00:00:00,2021-02-04,,EDIT,False,Administrator,2021-04-24 03:19:57.977,Administrator,2021-04-24 03:19:57.977
