,SId,PolicyActivityId,PolicyNumber,DriverId,EffectiveDate,ExpirationDate,TransactionDate,OldDriverId,DriverActivityCode,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
0,20210526000000484,Q0000230,20PAT00064,2861,2021-05-20 00:00:00,2021-12-19 00:00:00,2021-05-20,,ADD,RSHUKLA,2021-05-26 18:58:13.427,RSHUKLA,2021-05-26 18:58:13.427
1,20210526000000484,Q0000230,20PAT00064,2862,2021-05-20 00:00:00,2021-12-19 00:00:00,2021-05-20,,ADD,RSHUKLA,2021-05-26 18:58:13.427,RSHUKLA,2021-05-26 18:58:13.427
2,20210526000000484,Q0000230,20PAT00064,2863,2021-05-20 00:00:00,2021-12-19 00:00:00,2021-05-20,,ADD,RSHUKLA,2021-05-26 18:58:13.427,RSHUKLA,2021-05-26 18:58:13.427
3,20210527000000608,Q0000230,20PAT00064,2863,2021-05-20 00:00:00,2021-05-20 00:00:00,2021-05-20,,DEL,RSHUKLA,2021-05-27 11:14:20.710,RSHUKLA,2021-05-27 11:14:20.710
4,20210527000000642,Q0000190,20VAT00116,1157,2021-02-04 00:00:00,2021-05-23 00:00:00,2021-05-23,,DEL,RSHUKLA,2021-05-27 14:47:41.520,RSHUKLA,2021-05-27 14:47:41.520
5,20210527000000642,Q0000190,20VAT00116,1203,2021-03-12 00:00:00,2021-05-23 00:00:00,2021-05-23,,DEL,RSHUKLA,2021-05-27 14:47:41.520,RSHUKLA,2021-05-27 14:47:41.520
6,20210527000000651,Q0000243,21AZN00138 ,2897,2021-05-19 00:00:00,2022-04-08 00:00:00,2021-05-19,,ADD,RSHUKLA,2021-05-27 15:28:17.837,RSHUKLA,2021-05-27 15:28:17.837
7,20210527000000651,Q0000243,21AZN00138 ,2898,2021-05-19 00:00:00,2022-04-08 00:00:00,2021-05-19,,ADD,RSHUKLA,2021-05-27 15:28:17.837,RSHUKLA,2021-05-27 15:28:17.837
8,20210527000000651,Q0000243,21AZN00138 ,2899,2021-05-19 00:00:00,2022-04-08 00:00:00,2021-05-19,,ADD,RSHUKLA,2021-05-27 15:28:17.837,RSHUKLA,2021-05-27 15:28:17.837
9,20210528000000784,Q0000401,21NJN00161,2906,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
10,20210528000000784,Q0000401,21NJN00161,2907,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
11,20210528000000784,Q0000401,21NJN00161,2908,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
12,20210528000000784,Q0000401,21NJN00161,2909,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
13,20210528000000784,Q0000401,21NJN00161,2910,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
14,20210528000000784,Q0000401,21NJN00161,2911,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
15,20210528000000784,Q0000401,21NJN00161,2912,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
16,20210528000000784,Q0000401,21NJN00161,2913,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
17,20210528000000784,Q0000401,21NJN00161,2914,2021-05-30 00:00:00,2022-05-30 00:00:00,2021-05-28,,ADD,RSHUKLA,2021-05-28 16:52:39.107,RSHUKLA,2021-05-28 16:52:39.107
18,20210602000000865,Q0000230,20PAT00064,1094,2020-12-19 00:00:00,2021-05-27 00:00:00,2021-05-27,,DEL,RSHUKLA,2021-06-02 11:05:50.813,RSHUKLA,2021-06-02 11:05:50.813
19,20210602000000865,Q0000230,20PAT00064,1119,2021-02-09 00:00:00,2021-05-27 00:00:00,2021-05-27,,DEL,RSHUKLA,2021-06-02 11:05:50.813,RSHUKLA,2021-06-02 11:05:50.813
20,20210602000000865,Q0000230,20PAT00064,1121,2021-03-09 00:00:00,2021-05-27 00:00:00,2021-05-27,,DEL,RSHUKLA,2021-06-02 11:05:50.813,RSHUKLA,2021-06-02 11:05:50.813
21,20210604000000968,Q0000182,20PAT00083,2975,2021-05-11 00:00:00,2021-05-16 00:00:00,2021-05-11,,ADD,RSHUKLA,2021-06-04 16:03:25.607,RSHUKLA,2021-06-04 16:03:25.607
22,120200928000000670,CS000000371,20ALT00019,2995,2020-09-25 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-09-28 00:00:00.000,SYSTEM,2020-09-28 00:00:00.000
23,120200928000000667,CS000000371,20ALT00019,2995,2020-09-25 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-09-28 00:00:00.000,RSHUKLA,2020-09-28 00:00:00.000
24,120200928000000666,CS000000371,20ALT00019,2992,2020-08-12 12:00:00,2020-09-25 12:00:00,,,,SYSTEM,2020-09-28 00:00:00.000,SYSTEM,2020-09-28 00:00:00.000
25,120200928000000664,CS000000371,20ALT00019,2992,2020-09-25 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-09-28 00:00:00.000,RSHUKLA,2020-09-28 00:00:00.000
26,120200821000000134,CS000000371,20ALT00019,2994,2020-08-18 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-08-21 00:00:00.000,SYSTEM,2020-08-21 00:00:00.000
27,120200821000000130,CS000000371,20ALT00019,2994,2020-08-18 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-08-21 00:00:00.000,RSHUKLA,2020-08-21 00:00:00.000
28,120200818000000058,CS000000371,20ALT00019,2992,2020-08-12 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-08-18 00:00:00.000,SYSTEM,2020-08-18 00:00:00.000
29,120200818000000058,CS000000371,20ALT00019,2993,2020-08-12 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-08-18 00:00:00.000,SYSTEM,2020-08-18 00:00:00.000
30,120200817000000053,CS000000371,20ALT00019,2992,2020-08-12 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-08-18 00:00:00.000,RSHUKLA,2020-08-18 00:00:00.000
31,120200817000000053,CS000000371,20ALT00019,2993,2020-08-12 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-08-18 00:00:00.000,RSHUKLA,2020-08-18 00:00:00.000
32,120200708000000442,CS000000371,20ALT00019,2991,2020-07-07 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-07-08 00:00:00.000,SYSTEM,2020-07-08 00:00:00.000
33,120200708000000440,CS000000371,20ALT00019,2991,2020-07-07 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-07-08 00:00:00.000,RSHUKLA,2020-07-08 00:00:00.000
34,120200701000000347,CS000000371,20ALT00019,2988,2020-04-01 12:00:00,2020-06-30 12:00:00,,,,SYSTEM,2020-07-01 00:00:00.000,SYSTEM,2020-07-01 00:00:00.000
35,120200701000000345,CS000000371,20ALT00019,2988,2020-06-30 12:00:00,1900-01-01 12:00:00,,,,RSHUKLA,2020-07-01 00:00:00.000,RSHUKLA,2020-07-01 00:00:00.000
36,120200403000000110,CS000000371,20ALT00019,2981,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
37,120200403000000110,CS000000371,20ALT00019,2982,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
38,120200403000000110,CS000000371,20ALT00019,2983,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
39,120200403000000110,CS000000371,20ALT00019,2984,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
40,120200403000000110,CS000000371,20ALT00019,2985,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
41,120200403000000110,CS000000371,20ALT00019,2986,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
42,120200403000000110,CS000000371,20ALT00019,2987,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
43,120200403000000110,CS000000371,20ALT00019,2988,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
44,120200403000000110,CS000000371,20ALT00019,2989,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
45,120200403000000110,CS000000371,20ALT00019,2990,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,SYSTEM,2020-04-03 00:00:00.000,SYSTEM,2020-04-03 00:00:00.000
46,120200403000000109,CS000000371,20ALT00019,2981,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
47,120200403000000109,CS000000371,20ALT00019,2982,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
48,120200403000000109,CS000000371,20ALT00019,2983,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
49,120200403000000109,CS000000371,20ALT00019,2984,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
50,120200403000000109,CS000000371,20ALT00019,2985,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
51,120200403000000109,CS000000371,20ALT00019,2986,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
52,120200403000000109,CS000000371,20ALT00019,2987,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
53,120200403000000109,CS000000371,20ALT00019,2988,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
54,120200403000000109,CS000000371,20ALT00019,2989,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
55,120200403000000109,CS000000371,20ALT00019,2990,2020-04-01 12:00:00,2021-04-01 12:00:00,,,,RSHUKLA,2020-04-03 00:00:00.000,ADMINISTRATOR,2020-04-03 00:00:00.000
56,20210608000001071,Q0000384,21NJN00157,3041,2021-05-31 00:00:00,2022-05-31 00:00:00,2021-05-31,,ADD,RSHUKLA,2021-06-08 15:47:23.123,RSHUKLA,2021-06-08 15:47:23.123
57,20210608000001071,Q0000384,21NJN00157,3042,2021-05-31 00:00:00,2022-05-31 00:00:00,2021-05-31,,ADD,RSHUKLA,2021-06-08 15:47:23.123,RSHUKLA,2021-06-08 15:47:23.123
58,20210721000002650,Q0000198,20AZT00065,3325,2021-07-12 00:00:00,2021-12-26 00:00:00,2021-07-12,,ADD,RSHUKLA,2021-07-21 10:47:42.530,RSHUKLA,2021-07-21 10:47:42.530
59,20210721000002660,Q0000461,21PAT00170,3328,2021-07-13 00:00:00,2022-07-12 00:00:00,2021-07-13,,ADD,RSHUKLA,2021-07-21 12:06:56.520,RSHUKLA,2021-07-21 12:06:56.520
60,20210721000002665,Q0000461,21PAT00170,3329,2021-07-15 00:00:00,2022-07-12 00:00:00,2021-07-15,,ADD,RSHUKLA,2021-07-21 12:41:39.907,RSHUKLA,2021-07-21 12:41:39.907
61,20210721000002684,Q0000315,20ALT00114,3332,2021-07-14 00:00:00,2021-11-01 00:00:00,2021-07-14,,ADD,RSHUKLA,2021-07-21 15:23:36.313,RSHUKLA,2021-07-21 15:23:36.313
62,20210721000002689,Q0000401,21NJN00161,3333,2021-07-16 00:00:00,2022-05-30 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 15:39:07.743,RSHUKLA,2021-07-21 15:39:07.743
63,20210721000002695,Q0000455,21PAT00094,3334,2021-07-16 00:00:00,2022-07-06 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 15:52:49.650,RSHUKLA,2021-07-21 15:52:49.650
64,20210722000002733,Q0000469,21NJT00173,3344,2021-07-19 00:00:00,2022-07-14 00:00:00,2021-07-19,,ADD,RSHUKLA,2021-07-22 10:07:21.283,RSHUKLA,2021-07-22 10:07:21.283
65,20210722000002743,Q0000243,21AZN00138 ,3346,2021-07-19 00:00:00,2022-04-08 00:00:00,2021-07-19,,ADD,RSHUKLA,2021-07-22 10:36:52.213,RSHUKLA,2021-07-22 10:36:52.213
66,20210727000002766,Q0000461,21PAT00170,3349,2021-07-22 00:00:00,2022-07-12 00:00:00,2021-07-22,,ADD,RSHUKLA,2021-07-27 13:51:56.510,RSHUKLA,2021-07-27 13:51:56.510
67,20210728000002890,Q0000483,21NJR00176,3367,2021-07-28 00:00:00,2022-07-28 00:00:00,2021-07-28,,ADD,RSHUKLA,2021-07-28 17:49:21.553,RSHUKLA,2021-07-28 17:49:21.553
68,20210730000002968,Q0000482,21NJL00177,3358,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
69,20210730000002968,Q0000482,21NJL00177,3359,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
70,20210730000002968,Q0000482,21NJL00177,3369,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
71,20210730000002968,Q0000482,21NJL00177,3370,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
72,20210730000002968,Q0000482,21NJL00177,3371,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
73,20210730000002968,Q0000482,21NJL00177,3372,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
74,20210730000002968,Q0000482,21NJL00177,3373,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
75,20210730000002968,Q0000482,21NJL00177,3374,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
76,20210730000002968,Q0000482,21NJL00177,3375,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
77,20210730000002968,Q0000482,21NJL00177,3376,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
78,20210730000002968,Q0000482,21NJL00177,3377,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
79,20210730000002968,Q0000482,21NJL00177,3378,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
80,20210730000002968,Q0000482,21NJL00177,3379,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
81,20210730000002968,Q0000482,21NJL00177,3380,2021-07-26 00:00:00,2022-07-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-07-30 14:22:17.687,RSHUKLA,2021-07-30 14:22:17.687
82,20210802000002982,Q0000202,21PAT00068,908,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
83,20210802000002982,Q0000202,21PAT00068,909,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
84,20210802000002982,Q0000202,21PAT00068,910,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
85,20210802000002982,Q0000202,21PAT00068,911,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
86,20210802000002982,Q0000202,21PAT00068,912,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
87,20210802000002982,Q0000202,21PAT00068,913,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
88,20210802000002982,Q0000202,21PAT00068,914,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
89,20210802000002982,Q0000202,21PAT00068,915,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
90,20210802000002982,Q0000202,21PAT00068,916,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
91,20210802000002982,Q0000202,21PAT00068,917,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
92,20210802000002982,Q0000202,21PAT00068,918,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
93,20210802000002982,Q0000202,21PAT00068,919,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
94,20210802000002982,Q0000202,21PAT00068,920,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
95,20210802000002982,Q0000202,21PAT00068,921,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
96,20210802000002982,Q0000202,21PAT00068,922,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
97,20210802000002982,Q0000202,21PAT00068,923,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
98,20210802000002982,Q0000202,21PAT00068,924,2021-01-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
99,20210802000002982,Q0000202,21PAT00068,1133,2021-03-12 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
100,20210802000002982,Q0000202,21PAT00068,1135,2021-04-14 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
101,20210802000002982,Q0000202,21PAT00068,1136,2021-04-14 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
102,20210802000002982,Q0000202,21PAT00068,1138,2021-04-15 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
103,20210802000002982,Q0000202,21PAT00068,2763,2021-04-27 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
104,20210802000002982,Q0000202,21PAT00068,2816,2021-05-13 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
105,20210802000002982,Q0000202,21PAT00068,2856,2021-05-18 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
106,20210802000002982,Q0000202,21PAT00068,2857,2021-05-18 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
107,20210802000002982,Q0000202,21PAT00068,2858,2021-05-19 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
108,20210802000002982,Q0000202,21PAT00068,2859,2021-05-19 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
109,20210802000002982,Q0000202,21PAT00068,2860,2021-05-19 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
110,20210802000002982,Q0000202,21PAT00068,2917,2021-05-24 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
111,20210802000002982,Q0000202,21PAT00068,2918,2021-05-24 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
112,20210802000002982,Q0000202,21PAT00068,2919,2021-05-24 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
113,20210802000002982,Q0000202,21PAT00068,3104,2021-06-16 00:00:00,2022-01-15 00:00:00,2021-07-01,,ADD,RSHUKLA,2021-08-02 17:52:47.170,RSHUKLA,2021-08-02 17:52:47.170
114,20210803000003023,Q0000237,21CAT00074,3384,2021-08-02 00:00:00,2022-03-06 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-03 17:05:23.090,RSHUKLA,2021-08-03 17:05:23.090
115,20210803000003023,Q0000237,21CAT00074,3385,2021-08-02 00:00:00,2022-03-06 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-03 17:05:23.090,RSHUKLA,2021-08-03 17:05:23.090
116,20210803000003023,Q0000237,21CAT00074,3386,2021-08-02 00:00:00,2022-03-06 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-03 17:05:23.090,RSHUKLA,2021-08-03 17:05:23.090
117,20210721000002703,Q0000170,20CAT00112 ,3337,2021-07-16 00:00:00,2021-10-16 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 16:53:58.450,RSHUKLA,2021-07-21 16:53:58.450
118,20210721000002703,Q0000170,20CAT00112 ,3338,2021-07-16 00:00:00,2021-10-16 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 16:53:58.450,RSHUKLA,2021-07-21 16:53:58.450
119,20210721000002703,Q0000170,20CAT00112 ,3339,2021-07-16 00:00:00,2021-10-16 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 16:53:58.450,RSHUKLA,2021-07-21 16:53:58.450
120,20210721000002703,Q0000170,20CAT00112 ,3340,2021-07-16 00:00:00,2021-10-16 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 16:53:58.450,RSHUKLA,2021-07-21 16:53:58.450
121,20210721000002703,Q0000170,20CAT00112 ,3341,2021-07-16 00:00:00,2021-10-16 00:00:00,2021-07-16,,ADD,RSHUKLA,2021-07-21 16:53:58.450,RSHUKLA,2021-07-21 16:53:58.450
122,20210727000002762,Q0000359,21NJT00153,3348,2021-07-22 00:00:00,2022-05-19 00:00:00,2021-07-22,,ADD,RSHUKLA,2021-07-27 13:37:50.420,RSHUKLA,2021-07-27 13:37:50.420
123,20210804000003028,Q0000198,20AZT00065,3387,2021-07-30 00:00:00,2021-12-26 00:00:00,2021-07-30,,ADD,RSHUKLA,2021-08-04 12:47:50.353,RSHUKLA,2021-08-04 12:47:50.353
124,20210804000003033,Q0000315,20ALT00114,3389,2021-08-02 00:00:00,2021-11-01 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-04 14:59:45.053,RSHUKLA,2021-08-04 14:59:45.053
125,20210805000003069,Q0000450,21NJT00167,3392,2021-08-02 00:00:00,2022-06-28 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-05 12:05:31.717,RSHUKLA,2021-08-05 12:05:31.717
126,20210805000003069,Q0000450,21NJT00167,3393,2021-08-02 00:00:00,2022-06-28 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-05 12:05:31.717,RSHUKLA,2021-08-05 12:05:31.717
127,20210805000003069,Q0000450,21NJT00167,3394,2021-08-02 00:00:00,2022-06-28 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-05 12:05:31.717,RSHUKLA,2021-08-05 12:05:31.717
128,20210805000003074,Q0000170,20CAT00112 ,3395,2021-08-02 00:00:00,2021-10-16 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-05 13:07:07.493,RSHUKLA,2021-08-05 13:07:07.493
129,20210805000003074,Q0000170,20CAT00112 ,3396,2021-08-02 00:00:00,2021-10-16 00:00:00,2021-08-02,,ADD,RSHUKLA,2021-08-05 13:07:07.493,RSHUKLA,2021-08-05 13:07:07.493
